x,y,z,reward
-0.23399999999999993,0.8169999999999997,0.06300000000000001,-0.9111607981031667
-0.23096340961324996,0.8182981075827608,0.06087797363226604,-1.8213527259543754
-0.22320278202363053,0.8217216353068995,0.06045892570085541,-2.7267385169558196
-0.21258566927145034,0.826140497831863,0.06282207320362962,-3.6241071703280157
-0.1999968172506073,0.8298454355218496,0.06534103813492556,-4.511644194133335
-0.18612068960075834,0.8338462674422149,0.06868314262997532,-5.388142432828013
-0.17522269070986426,0.8372645083070208,0.0727482380320654,-6.255446934556068
-0.16442165539400022,0.8404621419106919,0.07723032469249957,-7.113412437703211
-0.1517143143559391,0.8439166575159629,0.08251732246351447,-7.960349271768431
-0.1376451609546496,0.8475191042122059,0.0886416845565681,-8.794960883696874
-0.12281721358621579,0.8492762272959713,0.09504582645359298,-9.615864682668507
-0.10809423743001612,0.8514707837634744,0.10179495373143159,-10.423254038746883
-0.09315053834770265,0.8528282352202848,0.10863321800306375,-11.216653864031379
-0.07779185058917916,0.8538725660436622,0.11461989775509251,-11.99613256086144
-0.06189689411269599,0.8552688934198973,0.12024310651534502,-12.761743039103743
-0.04563028232340856,0.8567008483785237,0.12629966186174044,-13.513141630363357
-0.0292208452391938,0.8581691435182295,0.13297725251203568,-14.250071434061025
-0.012636958853267974,0.8591097144308733,0.13980980314992536,-14.972216444767218
0.0038770785866291124,0.859247847752462,0.1460694644939502,-15.679651101276294
0.020328189292273605,0.858447636688806,0.15198687445377254,-16.372242531910455
0.03694412576941848,0.8577627106125431,0.15825548805501177,-17.049888612994675
0.052597039836536685,0.8569164046472967,0.16485077703304804,-17.713125923709878
0.06806247261593833,0.8556807517955993,0.17067578929387903,-18.36238185207538
0.08397511261371862,0.8541546610136541,0.17653697882991035,-18.99730748308026
0.09804706254554858,0.8521733978049528,0.18273014716747316,-19.61879957922157
0.11198943411683711,0.850362965818221,0.18945935287899932,-20.226863638814176
0.12682415521136456,0.8482969817807338,0.1964643132793835,-20.820753284930554
0.14210300121993313,0.8453770367370703,0.20345645333062312,-21.39981600546462
0.1578087257574906,0.8420759027138024,0.21049484566087515,-21.963663525432647
0.17251007701896626,0.83858209245911,0.21756939291027774,-22.51289437927207
0.1869026710602067,0.8343436322088149,0.22432767386994173,-23.047507167354972
0.20123995171280146,0.8286400999334671,0.23126398960448222,-23.566622689199722
0.21609389960081976,0.823940801269193,0.23945171661206308,-24.07003675788195
0.23114822133230076,0.8184554851222878,0.24606732269942733,-24.55807054718172
0.24584000056085437,0.8122412973832773,0.2508646296810192,-25.031526316869318
0.260388959906809,0.807294599858826,0.2559009610187399,-25.49133906404855
0.27371958609421054,0.8021823014318138,0.26538552646919394,-25.935817320216543
0.2859394658812974,0.7965688725641881,0.2764077682375939,-26.36449959713696
0.2979426295576668,0.7897558095379003,0.28934342870110663,-26.77579243823979
0.30975936546745986,0.7822599770235061,0.3056276949908743,-27.167765379412028
0.3214527043814814,0.7734721703764065,0.3235661366713879,-27.538972966716123
0.33317376866509835,0.764156440577367,0.33897929674760613,-27.890451676506355
0.34367422396946123,0.7554834863160016,0.351853376022551,-28.224602813310714
0.35370844667861534,0.7460232269348505,0.3605634598888035,-28.542991248218144
0.36433094432784496,0.7374885460203403,0.36652082432628924,-28.847332491720174
0.37459842527290943,0.7287849834090244,0.3730471057923221,-29.137479283750015
0.38498723766188336,0.718728025772348,0.380074253841206,-29.41216468443716
0.395448764557674,0.7080757324859547,0.3870578679013307,-29.67097426015853
0.4066076323409815,0.6976557771859102,0.3924171254412993,-29.914621577997732
0.4162873506858943,0.6864808519860385,0.3998151363987018,-30.14226147500051
0.42538401375759055,0.6747309057790285,0.4112590598174423,-30.351959804278003
0.43329472378707656,0.6634651227581309,0.4243473633049624,-30.544037292995146
0.4401394453749345,0.651623439156417,0.4369080036587444,-30.71883304038039
0.4452976053040688,0.6409397779508367,0.44697834941629383,-30.87904436465218
0.4503623405031474,0.631051768552605,0.452699661695343,-31.026949013953093
0.4557483183437405,0.6210612023930946,0.45703467649225876,-31.16281676243813
0.46034769126657404,0.6106277133552618,0.4637239946734222,-31.28580759588745
0.4642819206958205,0.6002029134688036,0.473346512461278,-31.395474425215163
0.46783395169663927,0.5891411325357969,0.48136089242439023,-31.492057097079392
0.47146841033245956,0.5775236580122065,0.49004058207252466,-31.575262620730197
0.4756860990442858,0.5653243466287909,0.49744087517093133,-31.64501206633411
0.47806922663169554,0.5558165978378942,0.5057494610520108,-31.70525746215087
0.47676592807221785,0.5515356044439936,0.5101421827993522,-31.762690941025898
0.47353450064119923,0.5506654114651235,0.509967169730051,-31.82071465210739
0.47122573839749765,0.5485145403561025,0.5108649930862439,-31.878157378639976
0.47267778255811005,0.5438997903584015,0.5107212959320424,-31.93096496659773
0.47731549840883875,0.5386874921113328,0.5076868057762942,-31.97646656702394
0.48268130377794666,0.5330813356126444,0.5028985385712608,-32.01391938441593
0.4875244286853461,0.529363091023139,0.49999334851288896,-32.04582284877801
0.48931581526101936,0.5298148545743359,0.4960751496319106,-32.0777365105428
0.4888960248532237,0.5294606658954055,0.49655905503016645,-32.10940777829997
0.486387236255227,0.5317508957054073,0.49702320359783503,-32.144081803617006
0.4841777046927188,0.5327890388466873,0.4955729383448824,-32.18075693104935
0.48270619571938805,0.5313206186304718,0.4968810322896056,-32.21667050477114
0.4828840879333444,0.5267641212314169,0.4993533581893552,-32.24844613657909
0.4870519234185557,0.5207288163419278,0.4992035140723689,-32.27289958017972
0.49049171395602054,0.5153866495313478,0.49859631604266125,-22.291041432784862
0.4948448172537883,0.5090623521589903,0.49786897925856594,-12.301683020316844
0.5026154801326435,0.5020906631208553,0.49261922816291,-2.30978779678016
0.5140928120377294,0.49516233808227883,0.4827470601550189,7.667415838218913
0.526145638844997,0.4875403877578872,0.4720656717327294,7.627177012893359
0.5382962465606655,0.4798611435453031,0.4609662495473856,7.568903436425674
0.5436054893645507,0.47544637968487347,0.458540609765291,7.5039172839627435
0.5417892781130463,0.4745046910011357,0.4641874961919969,7.443263430209208
0.5372389189794837,0.47338028848432606,0.4746625246291151,7.390943894793567
0.5300122540622241,0.4733110337169315,0.48716620790329285,7.348780610591127
0.5204156362546054,0.47506614843787176,0.4963638748590917,7.316350430766726
0.5097290772971198,0.47802798025437304,0.5056682006395917,7.29166130167625
0.49736122907012514,0.4812500880850037,0.5146879663012047,17.267697606992293
0.49023081207708763,0.48375389924610146,0.5195613312753902,27.240457590405576
0.4917830694501452,0.4841590407022856,0.5163429651882583,37.216259523328276
0.49898345775105435,0.48279996126662245,0.5070855021997923,47.19762946610891
0.510577183460408,0.48015820489262584,0.4945530483191963,57.17449414839656
0.5244690915169141,0.47736786427183237,0.47996705221335795,57.135606245337854
0.5386651779416834,0.4729240003252874,0.4666796729531033,57.07782778968041
0.5459633975762416,0.4700022289852048,0.46261130950646384,57.01141683908167
0.5464932733100456,0.4704172403395957,0.46618954212387465,56.946764606374664
0.5421411408935273,0.4726564750986639,0.4746820998344732,56.890510360502645
0.5336686863844481,0.4757657859679463,0.48618640924747936,56.84678745046587
0.5240356935138766,0.4782771072878041,0.4977726577162607,56.81431346573767
0.513539892863687,0.4812423033982546,0.5094196055379027,66.78933529828981
0.50573094907034,0.4827000076723919,0.5171121824024707,76.76433609233527
0.5063775110127597,0.48230875742432555,0.5162270393272317,86.73949722126758
0.513445595781443,0.47980570890383123,0.5125841612926129,86.71216675192962
0.5223728351621739,0.4774860974052519,0.508154869406004,86.67939601104284
0.5257719767583207,0.47801647969278577,0.5050500931838923,86.64514731190995
0.5269536355578388,0.47910034775325777,0.5029642999613417,86.6109116432575
0.5256509159762434,0.48172942249720896,0.5016800784990518,86.57937426612386
0.5244310493805365,0.48652731203522387,0.4985710627893847,86.55143806458568
0.52100059660634,0.49073975839937767,0.4960847812313396,86.52815489318807
0.5156314452166789,0.4953847651198823,0.4966258946782462,96.51151076331345
0.510150129618179,0.49897115800685765,0.49902993838082077,106.50126260900852
0.5103809489504961,0.4993542918647429,0.5002231993319526,116.49085920292923
0.5160756048675673,0.4968082701216412,0.5003097863071899,126.47446688219571
0.5247117166639804,0.492714003608186,0.49789995696134504,126.4486179970231
0.5341608888786357,0.4890561844187221,0.4949155098280798,126.41238837559582
0.5374618784615838,0.48766919763935784,0.4943904320192668,126.372552358254
0.5355513861663714,0.48964527544675485,0.4965821748856146,126.33536630028281
0.530000317517025,0.4929953939206785,0.5005603381566796,126.30455400506972
0.5225753418677899,0.49753404433303794,0.5044557358384989,126.28141139113652
0.5187432731620827,0.4982734128218642,0.5087514898235974,136.26065374275706
0.5189591921299392,0.497127906635426,0.511529101571661,146.23827920210113
0.5238867282280771,0.49405781082412037,0.5118831677040294,146.21094616216178
0.5325770579196131,0.48945064143734274,0.5112938369898239,146.17488920135344
0.5368584581851735,0.487040624320983,0.5114844433895767,146.13416594267065
0.5361494937892066,0.4875382147177894,0.5137037671935051,146.0935472865022
0.530734983575344,0.49001961552971607,0.5178699046823433,146.0566205917827
0.5259314290146483,0.4902341668361809,0.523143065693788,146.0205177941372
0.5229573557237954,0.4896489788079414,0.5278002869270965,145.98300726528493
0.5235218733397391,0.48602988253686985,0.5310934655305782,145.94159173310138
0.5230915373022715,0.4832089103509605,0.5346837253385645,145.89666823602084
0.5230714653298044,0.48142607878109567,0.537096491553318,145.84919790057359
0.523539942628932,0.477770819677337,0.540018551315479,145.79772218002321
0.5242806976542188,0.473074870687518,0.5437808507085025,145.74087785087923
0.5247278135438895,0.46911705347438165,0.5460145618009294,145.6801937421975
0.5251634794163068,0.46733749079575065,0.5481111982431256,145.61683186406685
0.5265377559726092,0.4642989872351359,0.5502255449709841,145.5497392402388
0.5265127347013692,0.4627914999068521,0.5526575240810567,145.48002401648623
0.5259560248729835,0.4626628865367656,0.5547536292201509,145.40885003822345
0.5222509227894957,0.46451915553556195,0.5582013530320507,145.33714654190942
0.5167879157124636,0.46737601992272326,0.5607450579720746,145.26618091460944
