time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
0.0,-2.1909048966202614e-07,6.122131643914037e-05,-1.224515984338322e-05,-6.6209062814896645e-06,4.4453450016449246e-07,0.0001500216559372857,-0.9111607981031667
1.0,0.0048046910269727156,0.0043184289457794895,-0.002479241257865206,0.011078286841838494,-0.003617748223057997,-0.00936739761869401,-1.825471337806104
2.0,0.014767054539852465,0.008623414623577328,-0.009822268064233822,0.020701197001558584,-0.0045678854521311405,-0.020811326896691313,-2.7454658637682043
3.0,0.02715666276013969,0.011310521793042953,-0.02106134298266657,0.035665057475704275,-0.008503682286110533,-0.02986889729450311,-3.6711506380750563
4.0,0.04084938255425834,0.012882481103887759,-0.0349142067341069,0.04642607572893741,-0.01350507663516797,-0.034942017125058865,-4.602584293488162
5.0,0.056132627719079925,0.01344242309854455,-0.0465647189579001,0.05713303856801144,-0.01324253594320953,-0.045743962153459265,-5.540803864824893
6.0,0.0727491423452324,0.014139592927155633,-0.06049302124783928,0.07257438653440837,-0.012649081020321805,-0.05570082299881959,-6.486200418144661
7.0,0.09023395050495538,0.014544648719851526,-0.07608588295225557,0.08693668156484602,-0.015336566013026359,-0.07080774771953184,-7.438868781435332
8.0,0.10703132150401426,0.014743027426148945,-0.0927861187636013,0.1039107679812617,-0.022230897687144736,-0.0833662089324416,-8.397990989151818
9.0,0.12410513719591627,0.014837697955642711,-0.1102022214414395,0.1122282469147336,-0.027128290046357875,-0.09586693976607007,-9.363946896763608
10.0,0.1400446595947212,0.01486583152571821,-0.12811055717989583,0.12224068161398464,-0.019095485490159207,-0.11125715719744311,-10.336564091216554
11.0,0.15462907161502012,0.014822804809885525,-0.14594082629735664,0.1373922905881454,-0.02643015541772827,-0.12489980452506233,-11.314243821369875
12.0,0.16764024046955378,0.01483028341522695,-0.16409310066991936,0.15475531009365356,-0.022800684657590782,-0.14156119709250398,-12.296412413384159
13.0,0.17890743351969576,0.01450243676490588,-0.17862071706098073,0.17144348104792795,-0.024089033362368513,-0.1595340635805647,-13.282271655110462
14.0,0.18845316321689315,0.014690617541062802,-0.19444549693120836,0.1894076017021289,-0.022475974172657284,-0.17286674935163782,-14.270916632520446
15.0,0.19673601209118743,0.014657677758534271,-0.2095266531159658,0.20791813126204625,-0.028271872115349414,-0.18937667238290234,-15.261292836521447
16.0,0.2038197454203319,0.0147221415608267,-0.2249951507142396,0.21883131946485046,-0.033340785960361614,-0.20728626517736568,-16.253035826785773
17.0,0.21362901955388552,0.014815328950263907,-0.24157244237928344,0.23433188478356068,-0.043481186129967424,-0.22577684469268824,-17.24700137562017
18.0,0.22533024308767105,0.01478931993086211,-0.25828450191445285,0.2506843650829031,-0.05365225539093367,-0.24450754779539122,-18.244229941912216
19.0,0.2367964384793266,0.014784603283420721,-0.27533518299011733,0.2578901982128308,-0.058827968864266285,-0.2596956142015072,-19.245211963603143
20.0,0.24999720511344037,0.014796371441163537,-0.2929672992164735,0.2659675524456365,-0.058385773697187025,-0.27383843020229764,-20.250997780679416
21.0,0.2652668760771878,0.014505651328373882,-0.3075523439379084,0.2697897730644778,-0.06040741200354255,-0.29052864857749533,-21.26312640927971
22.0,0.2818886510787651,0.014175672450028393,-0.31736973093672527,0.28245096433728345,-0.06844374097433431,-0.3007560969646544,-22.282264856734855
23.0,0.29936992911059757,0.014570733153667803,-0.32996455092085525,0.2973730772927875,-0.07551509213114939,-0.30381766986430087,-23.3086584728666
24.0,0.31512444903472087,0.013569950196252614,-0.34270367642209454,0.3010734325905767,-0.0733578759192054,-0.31237779868852733,-24.341977196415552
25.0,0.329384511372592,0.013707886370694464,-0.3576803568921409,0.3137179182636292,-0.07080188363091663,-0.32265205226615634,-25.380941864969184
26.0,0.3404531757484514,0.014110517342238352,-0.37384920742816113,0.33005265136805495,-0.07497593296597486,-0.32932464417117563,-26.42326454088533
27.0,0.35164031104430854,0.014358428260878206,-0.3909038255889736,0.339630769320768,-0.07390756829953365,-0.3431244300335051,-27.469225772939627
28.0,0.364587740980574,0.01441394869086862,-0.4077639334679531,0.3546052329090257,-0.07965361488177855,-0.3443651625113676,-28.519147620766557
29.0,0.3795105130275231,0.014451292682070441,-0.42458042663394796,0.3718909186899678,-0.08267709151662671,-0.35431115748788833,-29.574064089897774
30.0,0.39501977445473024,0.014518743035300328,-0.44204558821694245,0.3894013242477459,-0.07856975227357936,-0.36386111313260944,-30.6345773577346
31.0,0.409440908901776,0.01417268286272818,-0.45531028499386006,0.4077195141984367,-0.08354834297495044,-0.37121273887466877,-31.699982943920226
32.0,0.4232665657380186,0.014127321356749307,-0.46674757479017637,0.42352924465054803,-0.07853488228142946,-0.3851750609321958,-32.77080254577118
33.0,0.43795895003798113,0.014370084552557515,-0.4797842606403398,0.44109237370104265,-0.08765824590913014,-0.402030431761948,-33.84648018879725
34.0,0.4540530386840421,0.01433829594745697,-0.4919733921612544,0.452948332553548,-0.08958771994403934,-0.4138637673882686,-34.928330934641735
35.0,0.4684801374499633,0.014514872904485674,-0.5063208294557748,0.4658581552344451,-0.08176035702181325,-0.42973616155313804,-36.01583138037661
36.0,0.4835051598544431,0.014583311778804826,-0.5221873136651795,0.482222442086916,-0.07573946408538125,-0.4389961997754035,-37.10864047982981
37.0,0.49991292340178284,0.014571536507421712,-0.5390736173529871,0.49815158338178506,-0.06527751518222669,-0.45384892539274047,-38.207506126451115
38.0,0.5172458622883568,0.014522468212460605,-0.5566269069115565,0.515791054133557,-0.06571201926956181,-0.4708864787917497,-39.31206522551601
39.0,0.535179140732273,0.014343495908225078,-0.57314677451103,0.5311389784937008,-0.07271658250224475,-0.4876655874443573,-40.42234093498358
40.0,0.553292910819091,0.014345273079805078,-0.5903954301344152,0.5444615737781664,-0.07262215009235799,-0.5023881845502632,-41.53876210397838
41.0,0.5677611680880533,0.014014248224576224,-0.6041769046476303,0.5610028789194488,-0.07380796925127836,-0.5195046819529194,-42.659671083192556
42.0,0.5792148979241509,0.01389447416051196,-0.615832839928093,0.578924606865227,-0.07573154618052744,-0.5376657909531222,-43.78365297799868
43.0,0.5911001153303155,0.01395466626731731,-0.6270281315596323,0.5970700319588015,-0.08388318201816836,-0.5490513951433081,-44.91049465178258
44.0,0.6029720918112782,0.014115563975361864,-0.6397323032644722,0.6119296261688112,-0.08103593909639732,-0.5647539597108053,-46.040804222133524
45.0,0.6166036652715161,0.013026807071104528,-0.6543625725155473,0.6290797115489154,-0.08390010267296166,-0.5758706111536466,-47.17437928481448
46.0,0.6321675165012557,0.012103714312597975,-0.670605250815502,0.6410256776899135,-0.08598151450158983,-0.5732811539944428,-48.312165030270485
47.0,0.6489660532276761,0.012502096910451076,-0.6877826017010521,0.6569449223032892,-0.0930984850428573,-0.5732491827618117,-49.45428076517743
48.0,0.6665553765333591,0.013045032305486934,-0.7054295014013685,0.66245397417082,-0.10598616405574907,-0.5843281241166113,-50.60114691269499
49.0,0.6846161974014847,0.01339225277075034,-0.7234870056005988,0.6748194124406313,-0.10664653689558123,-0.5919258910460417,-51.75312066462052
50.0,0.6999723154115817,0.01279600651552926,-0.7418066745834033,0.6883194937276766,-0.10022045134092336,-0.6034630404068964,-52.909119340698325
51.0,0.7126856478480459,0.012893443821476435,-0.7604727348313305,0.7049454321946104,-0.10254926335695902,-0.5970528330792519,-54.06719976785308
52.0,0.726634016536712,0.01291921885403621,-0.7749098934514963,0.721369321647195,-0.11453283471529283,-0.5928440567542156,-55.22763034550902
53.0,0.7395254217662864,0.01327512124877372,-0.7907165607537562,0.7361452963178208,-0.11815603509705629,-0.5913253610310877,-56.39045661678462
54.0,0.752822506174844,0.013490125177299481,-0.8075507280356067,0.7532788164124234,-0.1289010103405301,-0.5875602513937845,-57.55494815250586
55.0,0.7678572473237724,0.0135902822712923,-0.8250714200047905,0.7714511061837438,-0.14440144956167947,-0.5937335186463345,-58.72118630585196
56.0,0.7840605166079556,0.01342412778109153,-0.8400835076197777,0.790060112137353,-0.1573485869899245,-0.5971274295619101,-59.88993486562449
57.0,0.8008283018952633,0.013482312950006126,-0.8554775692195818,0.8088343705603736,-0.15886145402598698,-0.6033181289506789,-61.06205826679886
58.0,0.8149960243461278,0.013525845715098827,-0.8720551170115781,0.8276882265417619,-0.16149853602196584,-0.6021586523233172,-62.23623995600971
59.0,0.825737468498469,0.013500424643062028,-0.8894241963924324,0.8465566570208847,-0.16658190278682466,-0.6108738670381764,-63.410711094002615
60.0,0.8381088568661578,0.013483497427976627,-0.9072701697215704,0.863536251351321,-0.17970531561456032,-0.6226700493633831,-64.58536460602691
61.0,0.8528355716626,0.013255231508236926,-0.9222936888479913,0.8812267695754877,-0.1799185708521705,-0.617740341049138,-65.76219915158723
62.0,0.8624742062596945,0.013272203006280294,-0.938577123435769,0.8996316757384514,-0.18680206644314298,-0.6066907357501296,-66.9387809608511
63.0,0.8734728490626246,0.01325950150650578,-0.9550107750291272,0.9137056090110105,-0.1943025924648352,-0.5940348121300422,-68.1154861344496
64.0,0.8872724505670109,0.013199940251449372,-0.9707892068141106,0.9305316304032887,-0.20571632638329262,-0.5889362358070075,-69.2929203889533
65.0,0.9029234483383209,0.013226204653925051,-0.9875879016622242,0.9464318871146482,-0.21984729477568749,-0.5757383486919904,-70.47135012382657
66.0,0.9197586387631649,0.013204823644304637,-1.0050990286327814,0.9640572714583898,-0.23553366741031107,-0.5591954607561828,-71.65069328602794
67.0,0.9373806859902196,0.01288499105887134,-1.0181927563084394,0.9824460783010306,-0.25308701963237223,-0.5424221110668038,-72.83144090751482
68.0,0.9554339457763437,0.012900269215965156,-1.031039722339829,1.001121528991563,-0.2710388428891306,-0.5344150496859342,-74.01363623800412
69.0,0.9737855693065737,0.012957687964451145,-1.044837647698599,1.0191003255678572,-0.28954006962528955,-0.5237204169284546,-75.19704440993472
70.0,0.9900201734870849,0.012987063387371923,-1.0603494818919457,1.037605613781307,-0.3060910821397261,-0.5170486670183391,-76.38067872641459
71.0,1.002890796514798,0.012842426781271692,-1.0752331722335635,1.0563556295830758,-0.31571553005736086,-0.5095234885840842,-77.56392218980814
72.0,1.0168884572736498,0.012873273281398917,-1.091375076449027,1.0751633440912856,-0.3228075478332048,-0.5016546043423297,-78.74697540780363
73.0,1.0326340947106643,0.01284038731062042,-1.1082733062605692,1.09355206305859,-0.3279278163061117,-0.4951527439970865,-79.93029428378831
74.0,1.0495218503975992,0.01276743947307646,-1.1254157697933616,1.1122276464121172,-0.33439641635462153,-0.49401612095252107,-81.11389236777433
75.0,1.067166944349802,0.01247698400289177,-1.1382781467213017,1.1310548700648726,-0.33882491433243606,-0.487671282079373,-82.29862257664732
76.0,1.0852120172109074,0.011334327923857898,-1.1516830138546414,1.1498995414220017,-0.335857798293468,-0.47405000430377203,-83.4848456902058
77.0,1.103608243199294,0.011349540631277796,-1.1641331231446654,1.1612696259381792,-0.3376218204834831,-0.46470414436721297,-84.67294708711773
78.0,1.1221348627576502,0.011805729665581953,-1.1779360922912472,1.176265267575267,-0.3461854744721759,-0.4578302422234992,-85.86189270019696
79.0,1.1391467468325291,0.011954004303581867,-1.1909430368360214,1.1935580006281499,-0.3554273729985331,-0.44395765881744814,-87.05095946376774
80.0,1.156419565959457,0.012105232534431649,-1.2045868332473817,1.2063811440059502,-0.3688263651199169,-0.42912388519201994,-88.23984147356084
