time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
0.0,-0.00025450893872640203,6.267490449545243e-05,-1.2502696625479266e-05,-1.2507146736794948e-05,2.310198910687517e-06,-5.103646250657028e-05,-0.9111607981031667
1.0,-0.0053071846277122706,0.004580512298412789,-0.00504033253404785,-0.011116249717214739,-0.011108896512034427,-0.009988199876479394,-1.8202289142759582
2.0,-0.013997795995089586,0.008760582588867971,-0.014216360406537534,-0.026778488986710192,-0.026796428911336264,-0.025153987040407097,-2.7245707126415963
3.0,-0.025330313529502612,0.011361727308904945,-0.02668582502336988,-0.03928763349157323,-0.03699930843844173,-0.04103262129868651,-3.6215187455278883
4.0,-0.03905469218135654,0.01268224719682373,-0.03907751585600571,-0.041752457427088975,-0.04050570551464767,-0.052938083944854955,-4.509066829702511
5.0,-0.054700414346513355,0.013670129263754851,-0.05358075067627529,-0.035074649228236415,-0.05131100750874401,-0.0688480938704857,-5.385041224933624
6.0,-0.07091565326084008,0.013742010146918067,-0.06361534758689288,-0.02350349164250448,-0.06683712951765405,-0.08650942705738535,-6.2490164939636115
7.0,-0.08781029101612652,0.014397061603085733,-0.07634497899796401,-0.02222960678335761,-0.08434644415257882,-0.10353578722320446,-7.100649669697765
8.0,-0.10437420199524171,0.014753051543873574,-0.09115272896004939,-0.01521377855527782,-0.10267001360835111,-0.1110630053347124,-7.939359964498266
9.0,-0.12132250534434559,0.0149436309033248,-0.10732314676933236,-0.022137377300543656,-0.12133408506376007,-0.12524347242213218,-8.765021685117574
10.0,-0.13597859488244166,0.014985899779288839,-0.12440848697729318,-0.024848915338208103,-0.14013392060529153,-0.14219213730181848,-9.578442641519302
11.0,-0.1508922449250073,0.015010451819518635,-0.14207006468670422,-0.037045740456579684,-0.15395458359173117,-0.16028542088558484,-10.37989997088699
12.0,-0.16719916244942232,0.014822094653752697,-0.15812654151188466,-0.053037904782304524,-0.17066862130435662,-0.17885206445519294,-11.168695270661303
13.0,-0.18448864524082734,0.014894674787860109,-0.175029311293225,-0.06580461612746903,-0.1886658090880849,-0.1976142391050692,-11.943995034798933
14.0,-0.2015951483428231,0.014950282061664558,-0.19256483866235713,-0.08207781378839292,-0.20604259530521543,-0.2164572508682734,-12.705775380286473
15.0,-0.2170134458517763,0.014957135563324599,-0.21054962481308512,-0.09785762357636464,-0.22429371388534763,-0.23533373957824483,-13.454778983339967
16.0,-0.23281882003368745,0.014889475518575165,-0.22815153540962085,-0.11541849991291869,-0.241345315557712,-0.25422402913088565,-14.190922173579807
17.0,-0.2457658211693907,0.014727022216603018,-0.24403408425070575,-0.13377329326340118,-0.2594537714797935,-0.2731200525442444,-14.91594113944335
18.0,-0.2592192886376213,0.014844509913010017,-0.26081619971062886,-0.15241565762691403,-0.27802968944017264,-0.29201839234956345,-15.629643453874724
19.0,-0.2745735404203201,0.014863505597235161,-0.27775058336755487,-0.1712047223707289,-0.2904462466472653,-0.3003257071435259,-16.33090499869556
20.0,-0.28564841499433363,0.014689936216805382,-0.29268516952204476,-0.19007583467426928,-0.306558378327453,-0.3148250109015388,-17.022183689925008
21.0,-0.2972158619766443,0.014837615841089039,-0.3088395075048446,-0.20864614319961908,-0.3243090544306252,-0.3301737270865078,-17.703305797639352
22.0,-0.31133615314460084,0.014840758079043587,-0.3252208831982695,-0.22360734715486671,-0.34273467719334083,-0.3439686609711015,-18.372449403393222
23.0,-0.32724234056192736,0.014832519165243072,-0.3415126583142407,-0.24080720160627717,-0.3614396080891232,-0.3606958060184085,-19.02848364415892
24.0,-0.3440833572085856,0.014771296361893378,-0.35713903606298003,-0.259004759219503,-0.3802592548712355,-0.3786959358128845,-19.670874481489047
25.0,-0.35744526565235074,0.014834923402031751,-0.3737935033761384,-0.26732515564080245,-0.3991273660623478,-0.3901775284692712,-20.301225232892083
26.0,-0.37103482402103344,0.014638256762053138,-0.388075224878901,-0.281800548115926,-0.41801439659390266,-0.40591672693050646,-20.920018532088058
27.0,-0.3864776799557998,0.014757713993151103,-0.40319358305657405,-0.2980445346485262,-0.43691000409414976,-0.4177432674324432,-21.526093036386722
28.0,-0.40322268832876246,0.0148695265454925,-0.4195487673146927,-0.3142970569710042,-0.4526487305883458,-0.42912440003558816,-22.118411767680776
29.0,-0.4193577990538306,0.014913547718217665,-0.436729403509299,-0.3320765472587567,-0.46731869557638483,-0.43909429138136563,-22.697062688694793
30.0,-0.43592132697573227,0.014842069303700623,-0.45384806581230414,-0.35050397254861876,-0.47666235078471664,-0.4542024244960975,-23.26188429426416
