time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
0.0,0.00026778221172312443,5.8623508580395047e-05,-1.2330152484461644e-05,6.099727178202031e-07,-1.4136519619298756e-06,-1.6314805112587262e-05,-0.9111607981031667
1.0,-0.003443738845251551,0.004101344616416613,-0.004761086351305026,-0.011077663890698657,-0.011118912455137457,-0.01111998984392195,-1.8212303022328196
2.0,-0.013778773637392707,0.00821250058472744,-0.01298729989969654,-0.026766785177679775,-0.019915190227474497,-0.025330120792859526,-2.7259621912380245
3.0,-0.027445649094493603,0.011033553041993544,-0.02471806672595837,-0.04434848420027526,-0.034554257523417516,-0.04074172438899272,-3.6222018662257685
4.0,-0.03692239549092668,0.012702109862433518,-0.03890576997073302,-0.06272463165024816,-0.046645165614187536,-0.05605774870862271,-4.511296085153981
5.0,-0.04724710770548841,0.013385949549651222,-0.05126568079760786,-0.08138767506679433,-0.06265153230155569,-0.06914646548912501,-5.392785642241392
6.0,-0.05809853550215159,0.014102540023922106,-0.06569365752861968,-0.09095225529029384,-0.07958041726291906,-0.0810177007719744,-6.265584933740703
7.0,-0.06602703718051216,0.014469059807774038,-0.08127042981126788,-0.08607561304981245,-0.08660857364953738,-0.09693225327619577,-7.1308018543558935
8.0,-0.07584844141924425,0.014708480374020637,-0.0979280287013932,-0.07493357593426857,-0.10059708763715221,-0.11004018851411353,-7.9868941709700545
9.0,-0.08779194819367069,0.014828683596719598,-0.11531884926627971,-0.05927226125910143,-0.11657488625724907,-0.12646781698141285,-8.83210733522432
10.0,-0.10073062744352874,0.01488273846245085,-0.1332028008494153,-0.04170805521429156,-0.1282020134070793,-0.14228048836109997,-9.665748444330655
11.0,-0.11537551607140525,0.014535124995264926,-0.1470635606365726,-0.02795466630561695,-0.13621293557074812,-0.15986897007601378,-10.487527743517244
12.0,-0.13159266283461735,0.014560911678648432,-0.16005779489771427,-0.012450524074456612,-0.1505476645018055,-0.17822585147360367,-11.29651187643363
13.0,-0.14881566514987954,0.01483341482407141,-0.17490730545404312,-0.0013239371772799731,-0.1675622709019814,-0.1969012804009487,-12.091869334006159
14.0,-0.16273060784084561,0.014791352601341578,-0.18922219428027795,0.01424151562306833,-0.18568102053814614,-0.21039085800783575,-12.875124216924585
