time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
0.0,-2.398607525044689e-06,6.007741606108489e-05,-2.013439813243362e-05,0.00012796284553231145,2.3507684357742276e-05,-4.697808289713749e-07,-0.9111607981031667
1.0,-0.0024278350739621027,0.004069068711095252,0.0008688887779086216,-0.01103006071181049,0.001431608113547682,-0.009603949860419648,-1.8229208437419704
2.0,-0.006277731343076243,0.008197591625246683,0.0001387146038263492,-0.02099892557570413,-0.0037744104407977696,-0.024635606824129207,-2.7340830343802693
3.0,-0.014134355195743699,0.01125400390361983,-0.006479805055036985,-0.03608928892925645,-0.01693087939451013,-0.03938636485181289,-3.641099221100866
4.0,-0.026019891941262866,0.013029784353509224,-0.01726205686739142,-0.053429318423237226,-0.027307723868943028,-0.0512447733398516,-4.540585983484303
5.0,-0.037439183582383365,0.013668753971219642,-0.027018134012964073,-0.07067654011309253,-0.03837605260689402,-0.06714247978812,-5.4322623888385655
6.0,-0.05030844615967528,0.014386894890294051,-0.03968133500840345,-0.08884975967756335,-0.0539719497341119,-0.08479887260774374,-6.314844468919604
7.0,-0.06416209963957736,0.014497851269726894,-0.05131412544346016,-0.10182987068456671,-0.07143688331609871,-0.0994132460164071,-7.187318959357443
8.0,-0.07672117554767863,0.014770515800989382,-0.06430514371862586,-0.116696773254545,-0.07981347854581942,-0.11185904723122686,-8.050488986828817
9.0,-0.08936753783141967,0.015003762483535533,-0.07922774324588343,-0.13389401458847502,-0.09429544971056401,-0.12801032665476084,-8.903874371988028
10.0,-0.10325360616916907,0.014720627787796548,-0.0914180109576665,-0.1410128318605872,-0.1006679156209528,-0.14577196968004497,-9.74688850445965
11.0,-0.11848997991574813,0.014814744947333649,-0.10374541543780473,-0.15500830283535205,-0.11437989298612555,-0.16384207072230111,-10.578790998291874
12.0,-0.13499089263161038,0.01449083418172118,-0.11172829388718207,-0.16996535102271348,-0.1311363004132053,-0.1809305000381536,-11.399276988944397
13.0,-0.15238715853292115,0.014941558662631088,-0.12306341575506337,-0.18598010301142906,-0.1491536657105573,-0.19905635803120966,-12.207517678130387
14.0,-0.17017163071013508,0.014990528355690915,-0.1346294740859908,-0.20367422147875122,-0.16768868196472922,-0.2146819692964935,-13.003004946063525
15.0,-0.187449090588895,0.015186956376316856,-0.14855636725910162,-0.22184009708121566,-0.1860159229385759,-0.23217786053492487,-13.78560290153923
16.0,-0.20278479597196758,0.015254895434113234,-0.16415034104068288,-0.24042869250525717,-0.2029063050724488,-0.24817918969021843,-14.556023553838553
17.0,-0.21526996567801618,0.015243655825218567,-0.18084269830304583,-0.2589077926907608,-0.21023988671486973,-0.26110866750600037,-15.315864021176479
18.0,-0.22386043080706075,0.015196993623787116,-0.19825637973872443,-0.27762273779693153,-0.21896108899042907,-0.26748480079760206,-16.067173975302303
19.0,-0.23398319859620684,0.015103630607710252,-0.21578377545280003,-0.2964186381364029,-0.2335666608253237,-0.28118635966572336,-16.80903750019139
20.0,-0.24718311007889532,0.015070850770607935,-0.23373182238027781,-0.3152675501736562,-0.2506929918688193,-0.2967010119411818,-17.539391458439496
21.0,-0.2599248302253876,0.014823418640898953,-0.24974432782463726,-0.3313562928858572,-0.26885970919485913,-0.30940327790782857,-18.2585022661804
22.0,-0.2738401265419968,0.014904831034677789,-0.26659953670698044,-0.3444050898841353,-0.28658598216415243,-0.3256588983930668,-18.96568351518298
23.0,-0.28852095602415717,0.014916716533189251,-0.2837397943339211,-0.3546394214319645,-0.3049865441055317,-0.33830043887168926,-19.660207710981428
24.0,-0.3043327381671367,0.014977718329879056,-0.30141559593449607,-0.3692084656490773,-0.3236811917884566,-0.3535529781915695,-20.341333343278773
25.0,-0.3197860013797191,0.014965420697707605,-0.3195064369620498,-0.3799792175825476,-0.33778591144661013,-0.3708756229525447,-21.009072157822665
26.0,-0.33586458934356606,0.014860822629460134,-0.3366578602647581,-0.39540685344048143,-0.35462419097561365,-0.38912220769951267,-21.66319864610975
27.0,-0.3512852230117195,0.014745145284558846,-0.352849985654235,-0.4057722753578967,-0.367944344606532,-0.40775207611167924,-22.304190669115524
28.0,-0.3672713474905331,0.014871696681462621,-0.36983599820233026,-0.4210284425751147,-0.3844596732630155,-0.42308961268971484,-22.931680209927
29.0,-0.3842942932795979,0.01480992369122546,-0.3862519333464115,-0.43716734640981575,-0.4023734688420065,-0.4343799121045883,-23.544973068951776
30.0,-0.4020280108561318,0.014886305302802477,-0.403415033423577,-0.45489285583353223,-0.42086737952045644,-0.4500286549908081,-24.14348090660754
31.0,-0.41769579378264793,0.014908983302175634,-0.4209505250789772,-0.4733023535861587,-0.42695956146327185,-0.4675817851326512,-24.728411167720544
32.0,-0.4334901354660805,0.014866250496046295,-0.43895658074446303,-0.48681965440734504,-0.44058488688967024,-0.4856965034386219,-25.299498162359974
33.0,-0.44831906591453685,0.01482996745265413,-0.4572501861001235,-0.49695875085951213,-0.4570503240362329,-0.5042678798347637,-25.85707716716189
34.0,-0.4626598189948434,0.014818575657927342,-0.47573990305599023,-0.5091599399063721,-0.474940809164658,-0.515031298594429,-26.401414478477555
35.0,-0.47678599807181515,0.014713325080400458,-0.4933406938099111,-0.525244719665397,-0.49342360011031267,-0.5202700709909911,-26.932730193811786
36.0,-0.4920592819468178,0.014053144152436196,-0.504240381263934,-0.5324592841660558,-0.5121475136966293,-0.5335104651781108,-27.451530761998413
37.0,-0.5073884254886069,0.014381202729258797,-0.5160725022481809,-0.5451888734242879,-0.5309809182346682,-0.5500703093237574,-27.958009665580818
38.0,-0.5209755024373018,0.014299809758722656,-0.5252966175301678,-0.5594341645792608,-0.5446828350961974,-0.5631828439472107,-28.453629374730003
39.0,-0.5354634491461123,0.0147045766955349,-0.5375432243846249,-0.5763371307259895,-0.5613470041580306,-0.5796079537229255,-28.937495227515946
40.0,-0.549642635106764,0.014510448739870908,-0.5474460275755537,-0.5944462661348171,-0.5793216559252203,-0.5935453317892403,-29.409863620648522
41.0,-0.5633276050676821,0.014639801068491876,-0.558311165384306,-0.6123720817958257,-0.5923178469445483,-0.6080934607726771,-29.8710860782496
42.0,-0.5772600362368115,0.014824524904228356,-0.5717989322232311,-0.6254979347257564,-0.6086840920264812,-0.6251544161629105,-30.320426784383717
43.0,-0.5923095379954819,0.014900041614913793,-0.5871008144696301,-0.6398762681311828,-0.6265363118909287,-0.6405717771086725,-30.756697638544964
44.0,-0.6086414707828532,0.014614835979546738,-0.6003643664886951,-0.6568955957262773,-0.6412528445873223,-0.6518169406722194,-31.179416660737672
45.0,-0.6239795944528137,0.014735641264623818,-0.6153572812287588,-0.674987438213512,-0.6577000481995391,-0.6674462044285284,-31.5888426294471
46.0,-0.6376516573936416,0.01465404305170528,-0.6302960000066381,-0.6935611248472786,-0.6755738805854962,-0.680443271891962,-31.985811724232963
47.0,-0.6515654548074391,0.010544560146965861,-0.6436078777948144,-0.7089408690750482,-0.694052612558448,-0.6954482695071589,-32.368906196850745
48.0,-0.662619859665096,0.010628946574714854,-0.6595643911452446,-0.7264648963026921,-0.7086069358152548,-0.7100112657739727,-32.74070841302101
49.0,-0.6745336059975038,0.011459684635589829,-0.6709964992587586,-0.744729679122695,-0.7256389968208181,-0.7270715748941069,-33.10241728696443
50.0,-0.6827398220229981,0.012677855191586896,-0.6843608185240282,-0.7633131817234501,-0.7437769298680638,-0.7434167130875883,-33.45566290458059
51.0,-0.6859793601734936,0.013375703203923783,-0.6987222046645499,-0.7775459935675355,-0.7589890754314029,-0.7605363256273033,-33.80295976342441
52.0,-0.6823953129040107,0.01390301888600162,-0.7145521551531413,-0.7944311818958933,-0.7763097929614066,-0.7786875970464942,-34.14767766409276
53.0,-0.6761141398153319,0.013910168853921528,-0.731443847210612,-0.8124877430810943,-0.7945498769036872,-0.7903658775837175,-34.49113027317016
54.0,-0.6692590020635198,0.013962441679484804,-0.7490867341416122,-0.8283831205263411,-0.813174905871291,-0.8061833379449456,-34.83364421441656
55.0,-0.6621956576527335,0.013671382708652995,-0.7624476064632184,-0.8458300345820038,-0.8319589337286979,-0.8214252650811047,-35.17624324377409
56.0,-0.6541598484003334,0.01396406239376083,-0.7774257469220334,-0.8640697214883577,-0.8498847613821465,-0.8387722096813663,-35.519540146134396
57.0,-0.6491702736141098,0.013925402061664335,-0.7918030667407095,-0.8827155288111954,-0.8601714031218135,-0.8570291710656287,-35.862153618896244
58.0,-0.6432918013142623,0.014046814688161047,-0.807589340325376,-0.8976554806594341,-0.8754506411568937,-0.8748576316733714,-36.20419700454361
59.0,-0.637382938186213,0.013939330448399853,-0.8225938990321464,-0.9113546533732856,-0.884825616686309,-0.893300909443199,-36.54623195820937
60.0,-0.6281764719020337,0.014081092492778184,-0.838773975615254,-0.9280271980768272,-0.8904804872363663,-0.9120116512701413,-36.890369838246095
61.0,-0.6182305227329231,0.01384218659933369,-0.8528584625477316,-0.9460369038986904,-0.9038667017434536,-0.9279054293572564,-37.23735311132883
62.0,-0.6100020771327698,0.013918014027389257,-0.868441386355785,-0.9623545923125232,-0.9128116836617907,-0.9399895590691437,-37.58634588047767
63.0,-0.600015253126076,0.013888140896409478,-0.8851473432402337,-0.9681688311008568,-0.9275306009305708,-0.9559761355206524,-37.938194756959916
64.0,-0.5870731826914147,0.013971090570845546,-0.9025187498837278,-0.9816476896885274,-0.9354083332478601,-0.9734150435616367,-38.295248050379655
65.0,-0.5718943685289232,0.013554569884893867,-0.915412208953855,-0.9983594864945692,-0.9488934345805337,-0.9917067269515761,-38.65948235939718
66.0,-0.5553693347363285,0.013475251068496652,-0.926583116326111,-1.0163364588917239,-0.9634547538705903,-1.0073031306804048,-39.03228007666808
67.0,-0.5379689823701,0.013360653446186132,-0.935673970243557,-1.0314254260445128,-0.9805252643141676,-1.0247853052509432,-39.414542854487564
68.0,-0.5240978360660772,0.013391293391560278,-0.9442331581296544,-1.048679625397096,-0.9985712155677137,-1.0430978486550295,-39.80411086185083
69.0,-0.5098654621803415,0.013735319271659198,-0.9560334133617195,-1.0668528960309036,-1.0094932235984564,-1.0617548870514735,-40.20115988436133
