time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
0.0,-5.486330718576456e-05,6.22667585506707e-05,-2.5075408960612885e-05,0.00022438192889026376,7.879820692781964e-06,-7.39408207850287e-07,-0.9111607981031667
1.0,-0.004989490304788121,0.0044385874590564655,-0.003451286849846609,-0.010956260816226483,-0.009926210648997085,-0.010689854213543997,-1.8206616145620278
2.0,-0.010659581385167462,0.00861589755895463,-0.010655525843077975,-0.020028480088369147,-0.02510107130184988,-0.026188887766518447,-2.7271113035195444
3.0,-0.01824240817253899,0.011337414220708332,-0.021746355024993044,-0.03476638911820441,-0.04246562197653998,-0.04368279949803713,-3.6284711182135876
4.0,-0.029416445112874792,0.012271900038203219,-0.027821779363209613,-0.0461802316248912,-0.06073005842065499,-0.05963711499733002,-4.522587473596085
5.0,-0.043430994244729425,0.013596108346834787,-0.03786790797543747,-0.06186460558121708,-0.07644768845216104,-0.07685547628861177,-5.407547048732167
6.0,-0.05930130614757218,0.014127516446355503,-0.04807854042776873,-0.07719294776253346,-0.0917640850380794,-0.08992781871143306,-6.281848899400288
7.0,-0.07631467861299163,0.01467210355699996,-0.06108715815942011,-0.09456863345583616,-0.10390380568935491,-0.10456660406832635,-7.144473138442035
8.0,-0.09227995911316168,0.014945117992631632,-0.07607779184807455,-0.11284348731709024,-0.11662450172930139,-0.12161218698223596,-7.9954267044824245
9.0,-0.10857520358120462,0.014092447924332004,-0.0922818578928862,-0.13146758904395994,-0.13291702795506288,-0.13890208643002322,-8.833790615558431
10.0,-0.12578804414063435,0.014088912556611976,-0.1095993509597723,-0.15026183128047751,-0.15073910154138437,-0.15712212446690393,-9.658937517550763
11.0,-0.14085703835422123,0.014388124139871969,-0.12731036936998463,-0.1629948188990388,-0.16508389385889144,-0.17574058077682614,-10.471931349810117
12.0,-0.15612492214922427,0.014565551928458627,-0.14476296482618548,-0.17921710554683196,-0.18194392481158184,-0.1945241623519735,-11.272726925392607
13.0,-0.1718588832564878,0.01473809899787629,-0.1626469009056614,-0.19700785118794967,-0.19485738429130095,-0.21337607834772074,-12.06099729433707
14.0,-0.18601983537848196,0.014239228558699234,-0.17406554542188712,-0.21546922533043336,-0.21119403503386028,-0.2322563118118227,-12.838315412267145
15.0,-0.20086939360388015,0.014188632337637898,-0.18236253642392758,-0.23076389912361558,-0.2290376870239899,-0.24905410153985513,-13.60502490013614
16.0,-0.21593685952832886,0.014553175720108358,-0.1915392059563613,-0.2480950395462783,-0.2406682801667658,-0.26704918471704037,-14.361144888120185
