time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
0.0,-8.32445393045443e-08,5.532868288276337e-05,-1.440197912588595e-05,-7.518225502138407e-06,5.459186876342753e-07,-2.6713299720805974e-05,-0.9111607981031667
1.0,0.004813437456426662,0.004504539581981325,-0.005082978258670874,0.011083070569360094,0.011115204566632586,-0.01112643069958254,-1.825664421983876
2.0,0.014763595156269179,0.008481137059248852,-0.011948512740701194,0.024829013187816308,0.026386704711281503,-0.020454327232800423,-2.7462067826742627
3.0,0.023147577624798698,0.010794199425086826,-0.017569079152906782,0.04086861221417721,0.04377605427537636,-0.035301374687471715,-3.671690030779067
4.0,0.03268069418335666,0.012680702941394327,-0.027458186362841242,0.05856529359994682,0.056910785351963346,-0.05252327425154118,-4.601610505991939
5.0,0.04526951568879411,0.013768367493888004,-0.04039258279482111,0.0769626551382993,0.07334102716153874,-0.07072950879027298,-5.537040785154079
6.0,0.06019740973366038,0.013965301458613022,-0.05073123946042737,0.09564687827798328,0.09122009310938144,-0.08934278343470671,-6.479436690294391
7.0,0.07595008600076641,0.014504611059764663,-0.06374780549748642,0.11379255007349416,0.09729004369069151,-0.10812418958020265,-7.428748888845307
8.0,0.09260590272913087,0.014798772256596945,-0.07873482788086406,0.1304892842176807,0.11090323292176982,-0.1164037742909309,-8.385390599402253
9.0,0.10811017852954943,0.014672729337383754,-0.09364466258872045,0.14844957397253924,0.12761828401570519,-0.12777563962760072,-9.348725987836062
10.0,0.1190804984661295,0.014776417487235051,-0.10986704822903882,0.16697339619185833,0.1456130279268104,-0.14350972329014236,-10.31616646331187
11.0,0.1308101531490328,0.014502121775584412,-0.12268926273774781,0.18410827309074504,0.16414663420294023,-0.16109958938198254,-11.288285491009733
12.0,0.14336938106819716,0.014752072686903634,-0.13735957392064727,0.1952497231551526,0.18289274107661027,-0.17945793135366697,-12.265811597868378
13.0,0.15741143111358216,0.014882908266909878,-0.1534458390312685,0.21084014172985469,0.2017315010716094,-0.1963139423577469,-13.249150271887881
14.0,0.17236761078122648,0.01249181077026468,-0.16941436711819263,0.22838346659989006,0.22060433865431947,-0.20432797842412245,-14.238086090148512
