time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
0.0,-0.00039275680402273876,6.415498774673553e-05,-1.2434557776046867e-05,-1.5893276459781278e-05,3.2464268917013045e-06,5.339286869808132e-09,-0.9111607981031667
1.0,-0.006834533631155323,0.004113862321108823,0.00047938341714424775,-0.0049740899085986496,-0.011106161862987893,-0.011110000398670527,-1.819810352851964
2.0,-0.011579956357046688,0.00652886153995751,-0.0013489762659766357,-0.018010229618144063,-0.023293406591974774,-0.02679020033807449,-2.7263740201266864
3.0,-0.019518317159925046,0.009447526597646947,-0.00918601066674447,-0.0271227599724503,-0.03056207481727938,-0.044359340633515834,-3.6284255225030173
4.0,-0.03140097816740963,0.009780341666031549,-0.02032497318742486,-0.036546236760249526,-0.04460923460357848,-0.06270907357882205,-4.522030108068871
5.0,-0.04470603578036776,0.011134207030109172,-0.034567042364602764,-0.05146550692046891,-0.05696628947971606,-0.08138176377566088,-5.406188975952893
6.0,-0.05959637525973647,0.0126221906410401,-0.050127930978053827,-0.06871100507383765,-0.07308689471661815,-0.0990856264480838,-6.27979249884337
7.0,-0.07595851324117368,0.013451516968688156,-0.06537478568901489,-0.08692919730631125,-0.08842953042452593,-0.10750876174261113,-7.141721968282392
8.0,-0.09060501042337177,0.011617502505073629,-0.08065850579044286,-0.10553579954278855,-0.1031778236632799,-0.1220455376435369,-7.991853160363203
9.0,-0.10057025065342283,0.011966301046697837,-0.09768433522409722,-0.12416917162308207,-0.1140956868290195,-0.13914109116442058,-8.833276384639147
10.0,-0.11153308989666752,0.013038320124828771,-0.11498810789613358,-0.1429078382194651,-0.12491422788934423,-0.15374973323786992,-9.665911898407181
11.0,-0.12444155726011062,0.013781255680995723,-0.13279075505906396,-0.16173708293210406,-0.14039439739035428,-0.17081514738105416,-10.488129326933405
12.0,-0.13922845832008635,0.013765487644630077,-0.14555344084648544,-0.18061654650693915,-0.15708111786290394,-0.1889552048879291,-11.299258839525375
13.0,-0.15276561924730273,0.013290437269706211,-0.14802591225698677,-0.19952444954511048,-0.1750512087095551,-0.2075410642519145,-12.101441132794948
14.0,-0.16709391456515235,0.014148077495445591,-0.15355552795403038,-0.21836298229504666,-0.19357336014649232,-0.22334260836719075,-12.89440129364489
15.0,-0.17936747188514512,0.014836535281273613,-0.16346240333974982,-0.22964974479610456,-0.21231661205673344,-0.24091096241362076,-13.678137511332052
16.0,-0.19236752807561716,0.014578109325350216,-0.16967285377556054,-0.23667047628946186,-0.23115213197968057,-0.2587435159519152,-14.452498082493822
17.0,-0.20557636794272335,0.015084800927161187,-0.1798106667778009,-0.2505804254804785,-0.2500281280842248,-0.2771932742495793,-15.217043225939832
18.0,-0.22007855774555388,0.015332440281697494,-0.192882597949858,-0.26742213582972474,-0.26891810712322106,-0.2959070205327319,-15.97043578280948
19.0,-0.23610024689174408,0.015384361536467927,-0.20792496884777642,-0.2854751487915565,-0.28781367054738405,-0.31473007085104815,-16.711248726048353
20.0,-0.25318665227219184,0.01533724452665261,-0.22427036979407214,-0.3025736958845609,-0.3067119800166479,-0.32484353304108404,-17.438440191825755
21.0,-0.2704991033138375,0.015269464641368325,-0.24144627868760174,-0.3206998149607293,-0.3256118728169917,-0.3393564237124553,-18.151611334841043
